SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
1HQ3H,1,7.92056e-05,4.32031e-05,5.04036e-05,5.76041e-05,1.4401e-05,1.4401e-05,2.16015e-05,2.16015e-05,2.16015e-05,7.2005e-06,2.8802e-05,0.0001080077,5.04036e-05,0.0574740459,0.0513754939,0.0636763068,0.0622259836,0.046952851,0.0410950203,0.0503719834,0.0450679267,0.0392930757,2.16015e-05,0.0387401472,0.0444986477,0.0450054378,0.0374874194,0.0407952118,0.0410777216,0.044700106,0.0385515119,0.0289818052,0.0384613061,2.8802e-05,0.0375692329,0.0302273871,0.0406413876,0.034995538,0.0,4.32031e-05,1.4401e-05,9.36067e-05,1.4401e-05,4.66263e-05,2.54325e-05,2.96713e-05,3.391e-05,8.4775e-06,8.4775e-06,1.27163e-05,1.27163e-05,1.27163e-05,4.2388e-06,1.6955e-05,6.35813e-05,2.96713e-05,0.0474091359,0.0514340135,0.0565304563,0.0476833003,0.0490483047,0.0503710076,0.0510900864,0.0463238751,0.0462618992,1.27163e-05,0.0459677567,0.0463665926,0.0440635226,0.0387650123,0.0413028408,0.037100893,0.0407612294,0.0396606204,0.0308133148,0.0403620209,1.6955e-05,0.0347978423,0.0360737133,0.0401063045,0.0372739049,0.0,2.54325e-05,8.4775e-06,5.51038e-05,8.4775e-06
1I11A,1,3.8956e-05,1.9478e-05,0.0,0.0001071291,6.8173e-05,9.739e-06,6.8173e-05,1.9478e-05,0.0,3.8956e-05,3.8956e-05,6.8173e-05,9.739e-06,0.0492995083,0.0485839466,0.0494213257,0.0460823683,0.048228021,0.0444528578,0.0559995674,0.0406571057,0.0422864705,4.8695e-05,0.0391148912,0.0461243494,0.0396336764,0.0515027182,0.0391409899,0.0473119053,0.046245629,0.0441218428,0.0457025373,0.0376913882,3.8956e-05,0.0366497773,0.0302885818,0.0336361007,0.0370453209,2.9217e-05,6.8173e-05,4.8695e-05,9.739e-06,4.8695e-05,3.20705e-05,1.60352e-05,0.0,8.81938e-05,5.61233e-05,8.0176e-06,5.61233e-05,1.60352e-05,0.0,3.20705e-05,3.20705e-05,5.61233e-05,8.0176e-06,0.046218985,0.042670483,0.0468484244,0.0437318961,0.05079319,0.0479693652,0.0495535931,0.0467113158,0.0422127671,4.00881e-05,0.0344734726,0.0487017097,0.0440981222,0.0412597334,0.0431659146,0.040825481,0.0428880903,0.0473212784,0.0420793258,0.0405777111,3.20705e-05,0.0410350947,0.0347487844,0.0390055742,0.0424682785,2.40528e-05,5.61233e-05,4.00881e-05,8.0176e-06,4.00881e-05
1IGNB,1,1.56711e-05,1.45517e-05,1.34324e-05,1.90292e-05,6.7162e-06,1.34324e-05,1.90292e-05,1.2313e-05,1.67905e-05,1.1194e-06,1.67905e-05,2.4626e-05,1.2313e-05,0.0458831272,0.0499731459,0.0445628372,0.0449996508,0.0471357167,0.0380034461,0.0460866387,0.0459349107,0.0415529919,2.12679e-05,0.0466046422,0.0378479647,0.04170689,0.0384519134,0.0459992485,0.0459206676,0.0495765044,0.0415747833,0.0403200115,0.0409168399,2.35067e-05,0.0415273135,0.0413698321,0.0381379578,0.0456387215,1.1194e-06,1.34324e-05,6.7162e-06,1.11936e-05,1.11936e-05,1.1077e-05,1.02858e-05,9.4946e-06,1.34507e-05,4.7473e-06,9.4946e-06,1.34507e-05,8.7034e-06,1.18682e-05,7.912e-07,1.18682e-05,1.74067e-05,8.7034e-06,0.0445598449,0.0504588731,0.0486184759,0.0468043682,0.047313349,0.0410393528,0.0470992028,0.0441428153,0.0416271811,1.50331e-05,0.042978511,0.0381398513,0.0477492196,0.0415678946,0.043204699,0.0407769731,0.0424318721,0.0418059234,0.0391829055,0.0414729865,1.66155e-05,0.0435150446,0.0407330604,0.0417323373,0.0428514109,7.912e-07,9.4946e-06,4.7473e-06,7.9122e-06,7.9122e-06
1IN4A,1,1.24385e-05,1.62241e-05,5.408e-06,1.13568e-05,9.1936e-06,6.4896e-06,1.24385e-05,2.704e-06,5.9488e-06,1.6224e-06,4.3264e-06,1.83873e-05,7.5712e-06,0.0493104909,0.0448532543,0.0476195173,0.0474787673,0.0441852971,0.040360961,0.0451303787,0.0443987697,0.0437857725,7.0304e-06,0.0431957167,0.0443491136,0.0442494068,0.0420720622,0.0439681216,0.0389946322,0.04034597,0.0470918104,0.0448112815,0.0397920867,1.67649e-05,0.0442870242,0.0418992636,0.0369774762,0.0406627383,2.704e-06,1.18976e-05,7.5712e-06,1.18976e-05,8.112e-06,9.2034e-06,1.20044e-05,4.0015e-06,8.4031e-06,6.8025e-06,4.8018e-06,9.2034e-06,2.0007e-06,4.4016e-06,1.2004e-06,3.2012e-06,1.3605e-05,5.6021e-06,0.0490827312,0.0454035596,0.0446382641,0.045057286,0.0440979968,0.0416275815,0.0444425017,0.0455757271,0.0440938444,5.2019e-06,0.0447491508,0.0440173047,0.0432074906,0.0419862691,0.0413591176,0.0415467852,0.0403460695,0.0440658508,0.0450395367,0.0428721121,1.24046e-05,0.0424830255,0.0433253284,0.0391696353,0.0416795823,2.0007e-06,8.8032e-06,5.6021e-06,8.8032e-06,6.0022e-06
1IRZA,1,4.25571e-05,2.12786e-05,0.0001276713,0.000191507,6.38357e-05,2.12786e-05,8.51142e-05,4.25571e-05,8.51142e-05,2.12786e-05,2.12786e-05,0.0001702284,8.51142e-05,0.0547286784,0.0566813617,0.0508733188,0.0524167669,0.0584115525,0.0393165384,0.0400217569,0.0434564756,0.0490090692,4.25571e-05,0.0445164381,0.0504938949,0.0368465783,0.046665605,0.0538155742,0.0291245379,0.0415624938,0.0543044,0.0358413805,0.0294147993,4.25571e-05,0.0413784749,0.0361177517,0.0320196239,0.0216423804,0.0,2.12786e-05,8.51142e-05,6.38357e-05,0.0001063928,2.76114e-05,1.38057e-05,8.28341e-05,0.0001242512,4.14171e-05,1.38057e-05,5.52228e-05,2.76114e-05,5.52228e-05,1.38057e-05,1.38057e-05,0.0001104455,5.52228e-05,0.0587100373,0.0428618999,0.0554695749,0.0525770674,0.0553747752,0.053109284,0.0405131505,0.0445658614,0.0460078215,2.76114e-05,0.0450334677,0.0475506097,0.0368305306,0.0343571434,0.0467460163,0.0333325083,0.0414203948,0.0463123376,0.0324485434,0.0378708334,2.76114e-05,0.0409062506,0.0401197595,0.0376462223,0.0293661516,0.0,1.38057e-05,5.52228e-05,4.14171e-05,6.90285e-05
1IUFA,1,2.23897e-05,4.47794e-05,1.91912e-05,2.23897e-05,1.27941e-05,1.27941e-05,3.83823e-05,3.19853e-05,1.27941e-05,1.91912e-05,1.91912e-05,3.83823e-05,3.1985e-06,0.0527451694,0.0485503917,0.0465640425,0.045254296,0.057008446,0.040176215,0.046405786,0.0426640025,0.0420521721,2.55882e-05,0.0378186937,0.0425061655,0.0466315981,0.0369262265,0.0420929943,0.0366358459,0.045981511,0.0430980028,0.0417403352,0.0410350781,1.27941e-05,0.0408789757,0.0475325239,0.0386608506,0.0365832883,6.3971e-06,2.87867e-05,4.15809e-05,1.27941e-05,3.19853e-05,1.82053e-05,3.64106e-05,1.56045e-05,1.82053e-05,1.0403e-05,1.0403e-05,3.12091e-05,2.60076e-05,1.0403e-05,1.56045e-05,1.56045e-05,3.12091e-05,2.6008e-06,0.0475948407,0.0485798165,0.0457657126,0.0460689874,0.0482325605,0.0418446068,0.0451648917,0.0418819229,0.0410865996,2.08061e-05,0.0445878151,0.0442824345,0.0415106362,0.0368416375,0.042678066,0.0373381884,0.0490291693,0.0433694808,0.0447547351,0.0431058715,1.0403e-05,0.0399724982,0.0484794689,0.0401977732,0.0372603782,5.2015e-06,2.34068e-05,3.38099e-05,1.0403e-05,2.60076e-05
1IV6A,1,3.0681e-05,1.53405e-05,3.0681e-05,0.0001227242,4.60216e-05,1.53405e-05,7.67026e-05,1.53405e-05,4.60216e-05,6.13621e-05,1.53405e-05,0.0001380647,6.13621e-05,0.0607258635,0.0663695828,0.0454833739,0.0552992572,0.0327234813,0.0303581396,0.0369753257,0.0441897071,0.0312017035,4.60216e-05,0.0505763881,0.0493143352,0.0517341518,0.0419100218,0.0500530784,0.0364953325,0.0415704771,0.0405458911,0.0450067206,0.0342477854,4.60216e-05,0.0388888915,0.0387952867,0.0354938555,0.0409828539,1.53405e-05,9.20431e-05,4.60216e-05,6.13621e-05,7.67026e-05,2.17216e-05,1.08608e-05,2.17216e-05,8.68863e-05,3.25824e-05,1.08608e-05,5.43039e-05,1.08608e-05,3.25824e-05,4.34431e-05,1.08608e-05,9.77471e-05,4.34431e-05,0.0565549878,0.0631725481,0.0541662193,0.0451204124,0.0461355754,0.0479069092,0.0448884073,0.0453395373,0.0472735022,3.25824e-05,0.04475874,0.0442134336,0.0430633311,0.0428522805,0.0363083701,0.0414769242,0.0376180543,0.0351260561,0.0369262835,0.0355545974,3.25824e-05,0.041499688,0.0362213224,0.0365204098,0.0365530155,1.08608e-05,6.51647e-05,3.25824e-05,4.34431e-05,5.43039e-05
1IXCB,1,1.32174e-05,9.913e-06,1.71826e-05,6.609e-07,5.9478e-06,7.2696e-06,1.98261e-05,4.6261e-06,3.3043e-06,1.18957e-05,1.3217e-06,2.90783e-05,1.12348e-05,0.0432819476,0.0478955273,0.0447364155,0.0453696641,0.0413350563,0.0418555427,0.0462384825,0.0451230232,0.0510555491,1.3217e-06,0.0504984235,0.0432349406,0.0415366672,0.0393626538,0.0440668555,0.0401913048,0.0402342996,0.0435418181,0.0429248839,0.0430984585,9.913e-06,0.0411306393,0.0431729274,0.0421488524,0.0377724324,3.9652e-06,9.913e-06,7.9304e-06,1.25565e-05,1.25565e-05,9.9078e-06,7.4308e-06,1.28801e-05,4.954e-07,4.4585e-06,5.4493e-06,1.48616e-05,3.4677e-06,2.4769e-06,8.917e-06,9.908e-07,2.17971e-05,8.4216e-06,0.047116246,0.0476740589,0.0435731903,0.0431638689,0.0427831206,0.0441185254,0.0426013253,0.044677694,0.045924232,9.908e-07,0.0484909031,0.0445077518,0.0430467897,0.0406965227,0.0437251095,0.0455690811,0.0397391231,0.0415496013,0.044764658,0.0426447781,7.4308e-06,0.0402383122,0.0448842267,0.0404849198,0.0378808128,2.9723e-06,7.4308e-06,5.9447e-06,9.4124e-06,9.4124e-06
1IYMA,1,1.30626e-05,3.91878e-05,1.30626e-05,1.30626e-05,2.61252e-05,2.61252e-05,5.22504e-05,0.0,2.61252e-05,2.61252e-05,0.0,2.61252e-05,3.91878e-05,0.0586127543,0.0559091846,0.0465075881,0.0555160822,0.0443018062,0.0467164345,0.0568195206,0.0394602012,0.0576472445,1.30626e-05,0.0439078327,0.0397395322,0.0489650481,0.0473437378,0.0415607603,0.0396723196,0.0413186205,0.0375423521,0.035597019,0.0278093749,9.14381e-05,0.0357535736,0.0343341659,0.0346740371,0.0295854302,0.0001436885,3.91878e-05,3.91878e-05,2.61252e-05,5.22504e-05,2.06926e-05,6.20779e-05,2.06926e-05,2.06926e-05,4.13852e-05,4.13852e-05,8.27705e-05,0.0,4.13852e-05,4.13852e-05,0.0,4.13852e-05,6.20779e-05,0.0595951972,0.0731022192,0.0569819974,0.0486143179,0.0546624045,0.0454620797,0.0420276299,0.0453963633,0.0413952658,2.06926e-05,0.0467865626,0.0461038066,0.0396857021,0.0444282354,0.0443553784,0.0362119599,0.0411594636,0.0379180662,0.0298851038,0.0396049624,0.0001448484,0.0328192819,0.0289972365,0.035766158,0.0279232062,0.0002276189,6.20779e-05,6.20779e-05,4.13852e-05,8.27705e-05
1J2FB,1,6.1698e-06,7.7123e-06,1.46533e-05,3.8561e-06,8.4835e-06,7.7123e-06,2.23656e-05,1.0026e-05,5.3986e-06,9.2547e-06,6.941e-06,1.15684e-05,6.1698e-06,0.0411208049,0.0474365212,0.0442042337,0.0479199171,0.0432217327,0.0442748114,0.0475521797,0.0445999353,0.0412650073,6.1698e-06,0.04465854,0.0398896179,0.0437827243,0.0459361258,0.0487860821,0.0445561083,0.0394736975,0.0359979309,0.0449450118,0.0408918214,9.2547e-06,0.0421548872,0.0391420593,0.0451060247,0.0428860202,1.0026e-05,8.4835e-06,2.00519e-05,1.31109e-05,1.07972e-05,6.2719e-06,7.8398e-06,1.48957e-05,3.9199e-06,8.6238e-06,7.8398e-06,2.27355e-05,1.01918e-05,5.4879e-06,9.4078e-06,7.0558e-06,1.17597e-05,6.2719e-06,0.0421158419,0.049763348,0.0437266874,0.048117233,0.0419126679,0.0435986926,0.0479477637,0.0439343889,0.0460768622,6.2719e-06,0.0471697676,0.043686928,0.0435066285,0.0430982281,0.0467644464,0.0411470175,0.0397528924,0.0410394216,0.0448212316,0.0416494632,9.4078e-06,0.0405331279,0.0391785698,0.0423899791,0.0378673292,1.01918e-05,8.6238e-06,2.03836e-05,1.33277e-05,1.09758e-05
1JE5B,1,2.2771e-05,1.06265e-05,1.51807e-05,3.33974e-05,7.5903e-06,1.36626e-05,1.82168e-05,1.36626e-05,1.66987e-05,3.0361e-06,1.51807e-05,9.1084e-06,2.73252e-05,0.050862049,0.0566232326,0.046659079,0.0417047851,0.0398337905,0.043318507,0.045744266,0.04341815,0.0372360204,1.06265e-05,0.0450507672,0.0412542481,0.0434277507,0.0435839103,0.0475156554,0.0452962326,0.0404532641,0.0475248271,0.0430136806,0.0447903785,2.12529e-05,0.0367590869,0.039193814,0.0371748018,0.0392504999,4.5542e-06,2.42891e-05,9.1084e-06,3.18794e-05,3.0361e-06,1.72564e-05,8.053e-06,1.15043e-05,2.53094e-05,5.7521e-06,1.03538e-05,1.38051e-05,1.03538e-05,1.26547e-05,2.3009e-06,1.15043e-05,6.9026e-06,2.07077e-05,0.0512250196,0.0487507186,0.0456803581,0.0423565884,0.0427621821,0.0430309624,0.0452772158,0.0442169477,0.0401199104,8.053e-06,0.0459304962,0.0425145156,0.0424358154,0.0433027312,0.0422387993,0.043694103,0.0426378304,0.0444812405,0.0427910799,0.0436791872,1.6106e-05,0.0415567238,0.042399615,0.0388723149,0.039809807,3.4513e-06,1.84068e-05,6.9026e-06,2.4159e-05,2.3009e-06
1JEQB,1,3.3526e-06,3.9622e-06,4.5718e-06,6.7053e-06,5.9433e-06,4.267e-06,5.7909e-06,2.8955e-06,1.9811e-06,1.9811e-06,2.2859e-06,2.8955e-06,5.1814e-06,0.0486545194,0.0460201838,0.0439204176,0.0474004563,0.0402304949,0.0456450353,0.0434414159,0.0395434642,0.0430885912,3.505e-06,0.0431396787,0.0441509836,0.0427468075,0.0424780589,0.0449181765,0.0442842983,0.0418703312,0.040498989,0.0429781949,0.0415588204,7.772e-06,0.0415903774,0.0445584609,0.0452477462,0.0419485479,4.4194e-06,4.7242e-06,5.6385e-06,3.8098e-06,4.267e-06,3.3272e-06,3.9322e-06,4.5371e-06,6.6545e-06,5.8983e-06,4.2347e-06,5.7471e-06,2.8735e-06,1.9661e-06,1.9661e-06,2.2686e-06,2.8735e-06,5.1421e-06,0.0434622556,0.0456685317,0.0447121232,0.0462842753,0.0437549796,0.0425022279,0.0439098851,0.0422747466,0.0448320795,3.4785e-06,0.0440075998,0.0431551448,0.0414795579,0.0424103262,0.0419988882,0.0457608686,0.0440502134,0.042119383,0.0432087909,0.0436988557,7.7131e-06,0.0429997961,0.0433326495,0.0431559714,0.0411355517,4.3859e-06,4.6884e-06,5.5958e-06,3.781e-06,4.2347e-06
1JEQA,1,2.7375e-06,4.5169e-06,4.38e-06,6.2963e-06,4.1063e-06,4.6538e-06,5.0644e-06,3.0113e-06,2.4638e-06,1.9163e-06,3.5588e-06,4.9275e-06,3.4219e-06,0.043728477,0.0489926488,0.0460523952,0.0446237992,0.0445949058,0.0420837368,0.0449069309,0.0428931323,0.0436074644,3.8325e-06,0.0444395811,0.0420944753,0.0401290357,0.0431809474,0.0437191276,0.0433347114,0.0415251278,0.0427478845,0.0426699408,0.0442670952,8.2125e-06,0.0421718261,0.0459609011,0.040983206,0.0412094294,3.4219e-06,5.475e-06,3.6956e-06,4.5169e-06,3.0113e-06,2.4775e-06,4.0878e-06,3.9639e-06,5.6982e-06,3.7162e-06,4.2117e-06,4.5833e-06,2.7252e-06,2.2297e-06,1.7342e-06,3.2207e-06,4.4594e-06,3.0968e-06,0.0440604968,0.0447560594,0.0442537944,0.0450947257,0.0449025697,0.0434194458,0.0441381001,0.044302231,0.0445759731,3.4684e-06,0.0452073454,0.0433137978,0.0426242853,0.0430682982,0.0431056154,0.0437006945,0.0416227168,0.0421829925,0.0431532538,0.0434683028,7.4324e-06,0.0417717219,0.044147165,0.0418962342,0.0411588655,3.0968e-06,4.9549e-06,3.3446e-06,4.0878e-06,2.7252e-06
1JSPB,1,1.28701e-05,2.14501e-05,3.00302e-05,8.58006e-05,4.29003e-05,2.14501e-05,4.29003e-05,2.14501e-05,4.29e-06,1.28701e-05,2.57402e-05,2.57402e-05,1.71601e-05,0.0548495866,0.0435415007,0.0445643192,0.0492754275,0.0413413899,0.0368774085,0.0459247997,0.0527129232,0.0540772018,1.28701e-05,0.0521817431,0.0401492227,0.0470590359,0.0383857851,0.0410131348,0.0365134205,0.0363658468,0.0423109481,0.0493135041,0.0409836015,4.29003e-05,0.0356272327,0.0371401248,0.0403341493,0.0389428899,8.5801e-06,3.00302e-05,1.71601e-05,8.5801e-06,3.00302e-05,9.9092e-06,1.65154e-05,2.31215e-05,6.60615e-05,3.30308e-05,1.65154e-05,3.30308e-05,1.65154e-05,3.3031e-06,9.9092e-06,1.98185e-05,1.98185e-05,1.32123e-05,0.0530508117,0.0455493545,0.0441353864,0.0513996276,0.0479676246,0.0474060646,0.0429153089,0.0453373564,0.0495237678,9.9092e-06,0.0441017584,0.0381947602,0.0418441639,0.0434082602,0.0421854747,0.0411105509,0.0383234414,0.0410064446,0.0450560808,0.0444109742,3.30308e-05,0.0373412175,0.035192279,0.0413289178,0.0388140049,6.6062e-06,2.31215e-05,1.32123e-05,6.6062e-06,2.31215e-05
1K99A,1,2.00408e-05,1.33606e-05,1.33606e-05,0.0001135648,5.34422e-05,6.6803e-06,6.01225e-05,1.33606e-05,6.6803e-06,2.00408e-05,1.33606e-05,3.34014e-05,1.33606e-05,0.0534623547,0.048307971,0.0486262735,0.0426590498,0.041368241,0.0408405888,0.0587947317,0.0442349507,0.0461015465,4.00817e-05,0.0400561463,0.0511530738,0.0400550131,0.0432366904,0.0406976886,0.0406843106,0.0445349545,0.0389600352,0.041285043,0.0370419996,2.67211e-05,0.0342985951,0.0316170286,0.0433445271,0.0479845187,1.33606e-05,6.68028e-05,4.6762e-05,1.33606e-05,6.68028e-05,1.63898e-05,1.09265e-05,1.09265e-05,9.28754e-05,4.37061e-05,5.4633e-06,4.91693e-05,1.09265e-05,5.4633e-06,1.63898e-05,1.09265e-05,2.73163e-05,1.09265e-05,0.0480464058,0.0441826888,0.0450564517,0.0447240536,0.0454625282,0.0436975434,0.0530485333,0.0453986909,0.0436037072,3.27795e-05,0.0374369981,0.0534790068,0.0484542752,0.0429132456,0.0402648144,0.0427028014,0.0434505314,0.0408932638,0.0420872665,0.0392207727,2.1853e-05,0.0367599264,0.0326167544,0.0398028813,0.0461614599,1.09265e-05,5.46326e-05,3.82428e-05,1.09265e-05,5.46326e-05
1KFTA,1,8.18517e-05,6.82098e-05,6.82098e-05,9.54937e-05,5.45678e-05,4.09259e-05,4.09259e-05,5.45678e-05,1.3642e-05,0.0,2.72839e-05,0.0001227776,5.45678e-05,0.049563016,0.0481148906,0.0617592795,0.0605601363,0.0413791446,0.0464446491,0.0491866982,0.0414884378,0.0412329665,4.09259e-05,0.0403093976,0.0355872651,0.0346661223,0.0321885236,0.0436376233,0.0326006642,0.0341944372,0.04161348,0.0496298889,0.0440552306,2.72839e-05,0.0367153117,0.0444213492,0.047632236,0.0419688214,0.0,8.18517e-05,2.72839e-05,8.18517e-05,6.82098e-05,5.12752e-05,4.27293e-05,4.27293e-05,5.9821e-05,3.41834e-05,2.56376e-05,2.56376e-05,3.41834e-05,8.5459e-06,0.0,1.70917e-05,7.69128e-05,3.41834e-05,0.0445207786,0.0484619835,0.0529108267,0.0467278772,0.0460053983,0.051624266,0.0447773131,0.0492161969,0.0494894694,2.56376e-05,0.0434256209,0.0374589076,0.0445166536,0.0372216148,0.0406040516,0.0435113513,0.0390131883,0.0391532711,0.0446063668,0.0390078963,1.70917e-05,0.0401930396,0.0406224616,0.0419103575,0.034363078,0.0,5.12752e-05,1.70917e-05,5.12752e-05,4.27293e-05
1KIXA,1,5.392e-06,5.1576e-06,6.0954e-06,1.17218e-05,2.5788e-06,6.7987e-06,4.4543e-06,7.502e-06,7.2675e-06,2.3444e-06,5.8609e-06,3.751e-06,7.2675e-06,0.0498058173,0.0419501452,0.0420665933,0.0457947731,0.0446772113,0.0455664853,0.0416415986,0.0437766961,0.0430125267,6.0954e-06,0.0436799211,0.0460525449,0.0445737158,0.0449414367,0.0412397342,0.0427281317,0.0427776748,0.0439733562,0.0419244009,0.0405865939,9.143e-06,0.0406623893,0.0400765277,0.0446112902,0.0437646241,2.5788e-06,3.751e-06,7.2675e-06,4.4543e-06,6.3298e-06,4.7173e-06,4.5122e-06,5.3326e-06,1.0255e-05,2.2561e-06,5.9479e-06,3.8969e-06,6.5632e-06,6.3581e-06,2.051e-06,5.1275e-06,3.2816e-06,6.3581e-06,0.0477962844,0.0436782181,0.0409955621,0.0437092166,0.0455842126,0.0448790567,0.0434136848,0.0444836192,0.0432346174,5.3326e-06,0.043551293,0.0430636167,0.0443785444,0.0429672621,0.0429316819,0.0432132419,0.0428853479,0.0444381907,0.0421062402,0.041188611,7.9989e-06,0.0435799604,0.0425733134,0.0431453042,0.0421016007,2.2561e-06,3.2816e-06,6.3581e-06,3.8969e-06,5.5377e-06
1KKXA,1,7.8554e-06,1.96385e-05,4.32048e-05,3.92771e-05,1.57108e-05,1.96385e-05,3.53494e-05,1.57108e-05,3.9277e-06,1.17831e-05,3.14217e-05,4.32048e-05,1.17831e-05,0.0539661701,0.0434451716,0.0498545746,0.0382662667,0.0502403305,0.0477775297,0.0440229892,0.0468117052,0.0436747182,1.17831e-05,0.0439087188,0.0500399029,0.0308811045,0.047223496,0.0395949916,0.0382345741,0.0452978498,0.0427041687,0.0418651481,0.0429388134,1.96385e-05,0.0369094115,0.0401884082,0.0472337357,0.0344410407,1.57108e-05,3.14217e-05,2.74939e-05,3.92771e-05,3.53494e-05,6.5954e-06,1.64884e-05,3.62745e-05,3.29768e-05,1.31907e-05,1.64884e-05,2.96791e-05,1.31907e-05,3.2977e-06,9.893e-06,2.63814e-05,3.62745e-05,9.893e-06,0.0537077283,0.0483751286,0.0516824961,0.0421860117,0.0458786243,0.0492641385,0.0502963486,0.0463025699,0.0367834296,9.893e-06,0.0450040184,0.0506286236,0.0396803243,0.0408601493,0.0379719449,0.0423865385,0.0434250577,0.0393512267,0.0423737526,0.0389274699,1.64884e-05,0.0402056938,0.0399999696,0.0385806211,0.0357258172,1.31907e-05,2.63814e-05,2.30838e-05,3.29768e-05,2.96791e-05
1KN0A,1,1.40049e-05,1.40049e-05,9.3366e-06,2.10073e-05,5.8354e-06,9.3366e-06,1.16707e-05,1.05037e-05,5.8354e-06,2.3341e-06,1.28378e-05,1.5172e-05,1.16707e-05,0.0471912522,0.0427006698,0.0446941224,0.0446976213,0.0464962853,0.0464378805,0.0400391589,0.0525775346,0.0483485084,1.5172e-05,0.043084588,0.0400743488,0.0449824186,0.041983554,0.0401599845,0.0422770882,0.0453083619,0.0458713772,0.0376561825,0.0383466892,1.16707e-05,0.0446860909,0.0446585014,0.0373067763,0.0401747522,1.5172e-05,1.6339e-05,1.05037e-05,2.45086e-05,9.3366e-06,1.35126e-05,1.35126e-05,9.0084e-06,2.02689e-05,5.6302e-06,9.0084e-06,1.12605e-05,1.01344e-05,5.6302e-06,2.2521e-06,1.23865e-05,1.46386e-05,1.12605e-05,0.0446317154,0.0455767229,0.0438884297,0.0485905088,0.0478489945,0.0436681148,0.0438105879,0.0464589744,0.0459714588,1.46386e-05,0.0422459547,0.0420398292,0.0409035823,0.0409284874,0.0426695165,0.0441558056,0.0447182837,0.0456470777,0.0398674604,0.0424759296,1.12605e-05,0.0402117456,0.0425055715,0.0399743044,0.0409733477,1.46386e-05,1.57647e-05,1.01344e-05,2.3647e-05,9.0084e-06
1KNUB,1,8.6362e-06,6.1687e-06,1.17205e-05,8.6362e-06,2.15905e-05,8.0193e-06,1.11037e-05,2.4675e-06,3.7012e-06,6.1687e-06,3.7012e-06,6.7856e-06,3.0844e-06,0.046560398,0.0400327515,0.0493290014,0.0496455279,0.0369319162,0.0452357926,0.0416713704,0.0432284208,0.0441569776,6.1687e-06,0.0454718649,0.0398887962,0.0407486892,0.0425892664,0.0446006204,0.0441519942,0.0447181213,0.0436627462,0.0451244525,0.0428390165,8.6362e-06,0.0420715743,0.0435641348,0.0417115641,0.0418965969,1.04868e-05,8.6362e-06,1.35712e-05,3.7012e-06,1.54218e-05,9.2417e-06,6.6012e-06,1.25423e-05,9.2417e-06,2.31042e-05,8.5816e-06,1.18822e-05,2.6405e-06,3.9607e-06,6.6012e-06,3.9607e-06,7.2613e-06,3.3006e-06,0.0438802721,0.0419344712,0.0497532848,0.0475953893,0.0444644985,0.0470215252,0.0408190827,0.0468689012,0.0445671902,6.6012e-06,0.0438155881,0.0411955912,0.0421705701,0.042022606,0.0399963371,0.0404520732,0.0420157237,0.043577851,0.0424882792,0.0432219419,9.2417e-06,0.0439119358,0.0414636551,0.0426410217,0.0439419977,1.1222e-05,9.2417e-06,1.45226e-05,3.9607e-06,1.6503e-05
