SeqID,Class,ASAC,SPAC_10_0,SPAC_10_1,SPAC_10_2,SPAC_1_0,SPAC_1_1,SPAC_1_2,SPAC_2_0,SPAC_2_1,SPAC_2_2,SPAC_3_0,SPAC_3_1,SPAC_3_2,SPAC_4_0,SPAC_4_1,SPAC_4_2,SPAC_5_0,SPAC_5_1,SPAC_5_2,SPAC_6_0,SPAC_6_1,SPAC_6_2,SPAC_7_0,SPAC_7_1,SPAC_7_2,SPAC_8_0,SPAC_8_1,SPAC_8_2,SPAC_9_0,SPAC_9_1,SPAC_9_2,SPB_0_0,SPB_0_1,SPB_0_2,SPB_1_0,SPB_1_1,SPB_1_2,SPB_2_0,SPB_2_1,SPB_2_2,SP_0,SP_1,SP_2,SSC_C,SSC_E,SSC_H,SSO_C,SSO_E,SSO_H,TAAC_10_0,TAAC_10_1,TAAC_10_2,TAAC_10_3,TAAC_10_4,TAAC_10_5,TAAC_10_6,TAAC_10_7,TAAC_1_0,TAAC_1_1,TAAC_1_2,TAAC_1_3,TAAC_1_4,TAAC_1_5,TAAC_1_6,TAAC_1_7,TAAC_2_0,TAAC_2_1,TAAC_2_2,TAAC_2_3,TAAC_2_4,TAAC_2_5,TAAC_2_6,TAAC_2_7,TAAC_3_0,TAAC_3_1,TAAC_3_2,TAAC_3_3,TAAC_3_4,TAAC_3_5,TAAC_3_6,TAAC_3_7,TAAC_4_0,TAAC_4_1,TAAC_4_2,TAAC_4_3,TAAC_4_4,TAAC_4_5,TAAC_4_6,TAAC_4_7,TAAC_5_0,TAAC_5_1,TAAC_5_2,TAAC_5_3,TAAC_5_4,TAAC_5_5,TAAC_5_6,TAAC_5_7,TAAC_6_0,TAAC_6_1,TAAC_6_2,TAAC_6_3,TAAC_6_4,TAAC_6_5,TAAC_6_6,TAAC_6_7,TAAC_7_0,TAAC_7_1,TAAC_7_2,TAAC_7_3,TAAC_7_4,TAAC_7_5,TAAC_7_6,TAAC_7_7,TAAC_8_0,TAAC_8_1,TAAC_8_2,TAAC_8_3,TAAC_8_4,TAAC_8_5,TAAC_8_6,TAAC_8_7,TAAC_9_0,TAAC_9_1,TAAC_9_2,TAAC_9_3,TAAC_9_4,TAAC_9_5,TAAC_9_6,TAAC_9_7,TAB_0_0,TAB_0_1,TAB_0_2,TAB_0_3,TAB_0_4,TAB_0_5,TAB_0_6,TAB_0_7,TAB_1_0,TAB_1_1,TAB_1_2,TAB_1_3,TAB_1_4,TAB_1_5,TAB_1_6,TAB_1_7,TAB_2_0,TAB_2_1,TAB_2_2,TAB_2_3,TAB_2_4,TAB_2_5,TAB_2_6,TAB_2_7,TAB_3_0,TAB_3_1,TAB_3_2,TAB_3_3,TAB_3_4,TAB_3_5,TAB_3_6,TAB_3_7,TAB_4_0,TAB_4_1,TAB_4_2,TAB_4_3,TAB_4_4,TAB_4_5,TAB_4_6,TAB_4_7,TAB_5_0,TAB_5_1,TAB_5_2,TAB_5_3,TAB_5_4,TAB_5_5,TAB_5_6,TAB_5_7,TAB_6_0,TAB_6_1,TAB_6_2,TAB_6_3,TAB_6_4,TAB_6_5,TAB_6_6,TAB_6_7,TAB_7_0,TAB_7_1,TAB_7_2,TAB_7_3,TAB_7_4,TAB_7_5,TAB_7_6,TAB_7_7,TACCOS_0,TACCOS_1,TACCOS_2,TACCOS_3,TACSIN_0,TACSIN_1,TACSIN_2,TACSIN_3
1WEUA,1,66.31208791208796,0.4880874,0.053924,0.0039862,0.556287,0.08064,0.0497187,0.5211899,0.0601135,0.035893,0.4988682,0.042875,0.0228475,0.4732156,0.026813,0.0144019,0.4632333,0.0239892,0.0086774,0.4560521,0.0262364,0.0064226,0.4467353,0.0224099,0.0052992,0.4527845,0.0334545,0.0049,0.4668102,0.0436595,0.0050258,0.556287,0.0971864,0.0511955,0.0978317,0.08064,0.0096504,0.0501132,0.0104029,0.0497187,0.7078791,0.1860549,0.1075165,0.8021978,0.1098901,0.0879121,73,10,8,0.6307415,0.206757,0.8444234,-0.0010571,0.0088664,-0.0638746,0.1282181,0.2247054,0.6275681,0.2222393,0.8476052,0.0136931,0.0108824,0.1087152,0.1319182,0.2156079,0.6298941,0.1880572,0.8466203,-0.0006507,0.0002301,0.0275419,0.1293969,0.1597209,0.6507033,0.1637573,0.8455148,-0.031169,-0.0137653,-0.0339888,0.1246867,0.1221431,0.6524195,0.1440337,0.8455107,-0.0305616,-0.0110959,-0.06743,0.1230674,0.1228994,0.6458787,0.1609917,0.8465733,0.026306,-0.0089272,-0.1681622,0.1155664,0.1585004,0.6425712,0.1488306,0.8468818,0.0722235,-0.0120772,-0.0039413,0.1201425,0.1524059,0.7256361,0.155854,0.8463561,-0.1003161,-0.0096644,-0.0258113,0.1161622,0.2525092,0.6757707,0.1672587,0.8465387,0.0056444,0.0051259,-0.0383162,0.1222799,0.1955532,0.6311951,0.1891203,0.8452503,-0.0310305,0.01457,-0.0847789,0.1223558,0.1848275,0.6275681,-0.286459,-0.7538636,0.0959037,0.0154681,-0.0377084,0.2760642,0.2913767,-0.3133387,0.2222393,0.3708614,-0.2071247,-0.028958,-0.0927169,-0.1639769,-0.3363019,-0.7349663,0.3577811,0.8476052,-0.0543238,-0.0152397,-0.0537767,-0.3235214,-0.3401013,0.0923394,-0.0420558,-0.0788046,0.0136931,-0.0017987,0.0417957,0.0382559,0.1188039,0.018719,-0.0313722,-0.0040084,0.0679787,0.0108824,0.0542837,0.0149345,0.0608364,0.1559867,-0.1185288,-0.0701597,0.3287656,0.0094188,0.1087152,0.0485266,0.2686162,0.2998696,-0.1633633,-0.3241492,0.099693,0.0099791,0.0597334,0.1319182,0.1817401,0.3654207,-0.2075479,-0.365718,0.1180108,0.0086925,0.0554374,0.148798,0.2156079,-0.0064392,-0.0823449,-0.3547364,-0.3856361,-0.7953418,0.3943028,0.9202115,-0.0941503
1WEWA,1,60.664102564102556,0.4509808,0.0643001,0.0023976,0.5317067,0.1230845,0.0123059,0.4942243,0.0905587,0.0078526,0.4710609,0.0706055,0.0050938,0.4644875,0.0634502,0.0032598,0.4527354,0.0545238,0.003153,0.4505006,0.0553282,0.0028935,0.4313693,0.0417096,0.0029415,0.4153522,0.0385018,0.0031461,0.4361005,0.0517727,0.0026058,0.5317067,0.1116893,0.0477664,0.1122549,0.1230845,0.0076241,0.0466758,0.0074122,0.0123059,0.6940128,0.2395256,0.0666282,0.7692308,0.2307692,0.0,60,18,0,0.6953891,0.174668,0.8375254,-0.0155723,-0.0019051,-0.0262219,0.1328865,0.1690851,0.7128534,0.2091708,0.8383061,0.1067046,0.0156384,0.2688437,0.1423436,0.1595877,0.7145951,0.1757416,0.8378535,0.0190937,0.0146381,0.1236432,0.1379069,0.1418643,0.7134593,0.2303213,0.83695,0.0354294,0.0067314,0.0517873,0.1341713,0.1926159,0.7046096,0.1870105,0.8362601,-0.0182057,-0.0027244,-0.0645323,0.1284543,0.0980222,0.7071946,0.1507073,0.8381078,0.0051813,-0.0099025,-0.0478759,0.1251598,0.132639,0.76468,0.1723488,0.8379833,-0.0384431,-0.0104331,-0.1135886,0.1251116,0.1047794,0.7073017,0.164368,0.8380195,-0.0100512,-0.010143,-0.1733219,0.1261485,0.1032503,0.7067677,0.1340598,0.8388428,-0.0021233,0.000589,-0.1426986,0.1300154,0.0714969,0.7102296,0.1616571,0.8390051,-0.0878907,-0.0115512,-0.0846633,0.1281939,0.0910907,0.7128534,-0.3471945,-0.7826114,0.1592395,-0.009195,0.1337988,0.3060014,0.3540063,-0.3450698,0.2091708,0.4018884,-0.2496916,0.0060192,-0.1909806,-0.1765614,-0.3291066,-0.781259,0.4006063,0.8383061,-0.1476458,0.001474,-0.170098,-0.3325234,-0.3421998,0.2108127,-0.0905454,-0.1763091,0.1067046,0.0460225,0.1047461,0.0762454,0.1540146,0.0002615,-0.0390002,-0.0012626,0.1043027,0.0156384,0.0921499,0.0205183,0.0674675,0.2188102,-0.1844765,-0.2023702,0.4733753,0.0164978,0.2688437,0.1131357,0.2992684,0.3157548,-0.1853157,-0.3336559,0.154175,0.0019922,0.1293137,0.1423436,0.1894515,0.3364061,-0.1552043,-0.3540159,0.1939498,0.02171,0.1417966,0.1541433,0.1595877,-0.001082,-0.2172723,-0.3674702,-0.3799415,-0.8320414,0.4386703,0.915046,-0.2028126
1WG2A,1,64.77812500000003,0.5055704,0.0702735,0.0010873,0.5972222,0.1202403,0.0052754,0.5709826,0.1003512,0.0037752,0.5548172,0.0907599,0.0022802,0.5349622,0.0812145,0.0013873,0.5237258,0.0743444,0.0013115,0.5220829,0.0796778,0.0014332,0.5166439,0.0808103,0.0017059,0.5056211,0.0684434,0.0016866,0.5011239,0.0650594,0.0014476,0.5972222,0.0976439,0.0284154,0.0943862,0.1202403,0.0067093,0.0301239,0.0053634,0.0052754,0.7312812,0.2202344,0.0412031,0.8125,0.1875,0.0,52,12,0,0.6838336,0.2672374,0.8350295,-0.0469107,0.016169,-0.138308,0.1329785,0.2269436,0.6771482,0.273532,0.8343818,0.1368636,0.0206538,0.2152733,0.1493725,0.2984229,0.6737005,0.215518,0.8342411,0.1049819,0.02848,0.1485551,0.1470796,0.2213329,0.6752897,0.1942238,0.8336814,0.0539134,0.0007589,0.0232169,0.1389301,0.2156129,0.7562786,0.2281669,0.8342961,0.0310838,-0.0103281,-0.0458551,0.1350162,0.1161922,0.7072361,0.2270434,0.838096,0.0651589,-0.0091101,0.0317691,0.1326924,0.1744307,0.6983517,0.2469507,0.8378346,0.0320264,-0.0188908,-0.0374361,0.1316572,0.1827712,0.698775,0.2122654,0.8385532,0.0266793,-0.0173123,0.0482817,0.1310809,0.120701,0.6993798,0.2357131,0.836659,0.0266024,-0.0133952,-0.0933587,0.1287414,0.1683827,0.7155629,0.2422961,0.8355555,0.0031267,0.0108978,-0.078286,0.1309304,0.2067425,0.6771482,-0.4154811,-0.7784206,0.1613333,0.0612039,0.1143406,0.3130407,0.4141116,-0.3948633,0.273532,0.4456148,-0.1959317,-0.0518702,-0.1538013,-0.2031076,-0.3723711,-0.7442021,0.4310389,0.8343818,-0.1226412,-0.0717802,-0.1242397,-0.339083,-0.3970895,0.1902816,-0.0857086,-0.1541821,0.1368636,0.0040147,0.1460445,0.0844068,0.1219214,0.0484714,-0.0545114,-0.0592951,0.07069,0.0206538,0.0583053,0.0384032,0.0834419,0.1898859,-0.1462908,-0.1254957,0.3692253,0.0193122,0.2152733,0.0986455,0.267749,0.3143414,-0.1961152,-0.3388935,0.1291638,0.0304634,0.1047794,0.1493725,0.2108983,0.4233348,-0.2024859,-0.4284177,0.1686534,0.054536,0.1387703,0.1976068,0.2984229,-0.0712385,-0.1661615,-0.3756149,-0.454217,-0.8210939,0.4805645,0.91272,-0.1703199
1WG6A,1,59.451968503936996,0.2091622,0.0805769,0.0097408,0.4000982,0.248535,0.0898121,0.3478055,0.2142805,0.0773607,0.306405,0.1891738,0.0644427,0.2709506,0.1647371,0.050166,0.2370983,0.1350341,0.0419806,0.219253,0.1124615,0.0349873,0.2049556,0.0932182,0.0273305,0.1892484,0.0802642,0.0198518,0.1858196,0.0739174,0.0131156,0.4000982,0.0909319,0.0346569,0.090475,0.248535,0.0055995,0.0355446,0.0050296,0.0898121,0.529126,0.3424252,0.1288189,0.5905512,0.3070866,0.1023622,75,39,13,0.5185559,0.0989805,0.8229687,0.0129089,-0.0038701,-0.0128581,0.1327145,0.0822776,0.5404429,0.2257743,0.8239802,0.1490343,0.0643106,0.2231697,0.1510771,0.2414048,0.5108528,0.1930452,0.8221784,0.1040819,0.0506727,0.1633321,0.144503,0.1660398,0.5271209,0.1996227,0.8224352,0.1034316,0.0381448,0.1252161,0.1478256,0.166897,0.5528153,0.2142815,0.8225976,0.1026398,0.045774,0.0744331,0.1483894,0.17927,0.574352,0.15591,0.8228007,0.1342171,0.0308915,0.0846722,0.1434212,0.1570986,0.5298733,0.1310959,0.8216406,0.037245,0.0270795,0.0144467,0.1376425,0.1320034,0.568272,0.1410873,0.822504,0.116535,0.0200762,0.0430908,0.1390874,0.0994321,0.5304407,0.1453108,0.8218575,0.1618515,0.0078001,0.1090956,0.1399697,0.1364709,0.5234733,0.1137926,0.8225983,0.0813981,0.0113154,-0.013274,0.1349201,0.1045434,0.5404429,-0.2410952,-0.6834204,0.1420001,0.0369322,0.0660703,0.2662005,0.2710888,-0.187237,0.2257743,0.3076633,-0.2463863,-0.0722841,-0.1737972,-0.1614818,-0.3107761,-0.6606603,0.297716,0.8239802,-0.1074959,-0.0296207,-0.097044,-0.3250227,-0.2666785,0.1496534,-0.1033659,-0.1266743,0.1490343,0.0413076,0.0977414,0.0752051,0.1611217,0.0537215,-0.1130755,-0.0275912,0.1107234,0.0643106,0.1487921,0.0569982,0.1176443,0.1487681,-0.1834328,-0.1257725,0.3921332,0.0664194,0.2231697,0.0964545,0.2316442,0.2785122,-0.1771867,-0.3274035,0.1519749,0.0401701,0.1188357,0.1510771,0.174115,0.2373854,-0.1979552,-0.278699,0.2144151,0.0737704,0.183087,0.1571895,0.2414048,-0.0429802,-0.1439233,-0.366128,-0.3205871,-0.7372925,0.3453657,0.9067439,-0.1533103
1WH5A,1,67.58374999999998,0.2627018,0.0031813,0.1566725,0.4514482,0.0250421,0.2824532,0.4238947,0.0196225,0.2683107,0.3909015,0.0137211,0.2499421,0.3629469,0.0105628,0.2323267,0.3281952,0.0081721,0.2091698,0.3109086,0.0070068,0.1973361,0.2940636,0.0071469,0.186562,0.2840947,0.0066299,0.1760695,0.2722095,0.0052972,0.1659067,0.4514482,0.0430075,0.0738085,0.0423763,0.0250421,0.0043226,0.0738455,0.0039534,0.2824532,0.5731375,0.071525,0.355425,0.625,0.0375,0.3375,50,3,27,0.7335269,-0.0783965,0.8954856,-0.0813324,0.0168193,0.0273491,0.0655467,-0.1531735,0.6741605,0.2827018,0.8922109,0.2397312,0.061238,0.3301586,0.0968419,0.3581279,0.6745851,0.2286728,0.8919344,0.1764464,0.0558318,0.2002799,0.0927231,0.2416763,0.6792401,0.1740968,0.8917656,0.1444208,0.0418905,0.1521561,0.0875539,0.1883284,0.7056702,0.1339947,0.8922441,0.0567913,0.0449263,0.0717931,0.0828984,0.1081162,0.6975401,0.0769238,0.8951927,0.0236814,0.0342508,0.0994631,0.077431,0.0631189,0.6930009,0.0551263,0.8955576,-0.0150573,0.0239078,0.0452824,0.073127,0.0366328,0.6944183,0.0112648,0.89625,-0.0406476,0.0262538,-0.0121197,0.0715773,-0.0487058,0.6894126,-0.0320518,0.8958094,-0.0379454,0.023639,-0.0120111,0.0692209,-0.1133391,0.6834202,-0.0674545,0.8958754,-0.0704784,0.0284575,0.0024245,0.0672998,-0.1469384,0.6741605,0.0056188,-0.8035676,-0.1604845,-0.0937168,-0.2210112,0.2138137,0.0526708,-0.0393982,0.2827018,0.0038852,-0.23323,-0.1295217,-0.3026114,-0.0954092,-0.3609361,-0.7723057,0.0071937,0.8922109,0.1908435,0.1037124,0.1801059,-0.2478361,-0.0485467,-0.1075147,-0.2155942,0.181809,0.2397312,0.102366,0.2584617,0.01466,0.2663164,-0.1034504,-0.1185429,0.1106925,0.1393599,0.061238,0.1491504,0.0077522,0.1357145,-0.030702,-0.2741958,0.1759721,0.3569019,0.1146612,0.3301586,0.0318886,0.3688435,0.2269974,-0.0842685,-0.2471583,0.0417848,0.0027917,0.0429307,0.0968419,0.1108916,0.1175956,-0.2635217,-0.0753359,0.2245263,0.0935419,0.2619602,0.1071029,0.3581279,0.1032623,0.1510539,-0.2711069,-0.0887737,-0.82395,0.0238222,0.943137,0.1708457
1WI3A,1,63.57042253521126,0.1415815,0.0192027,0.1799423,0.3639288,0.0790359,0.3265848,0.3180279,0.0649223,0.2923373,0.2723594,0.0525973,0.2616215,0.2310257,0.0409281,0.2438407,0.2007141,0.0364762,0.2310636,0.1803427,0.040265,0.2244181,0.1664405,0.0429868,0.2150385,0.143108,0.0374943,0.2012249,0.1390025,0.0285666,0.1908869,0.3639288,0.0435901,0.0551905,0.0528258,0.0790359,0.0072032,0.0443515,0.0160096,0.3265848,0.4711408,0.1399014,0.383338,0.4788732,0.1267606,0.3943662,34,9,28,0.7204948,-0.0175598,0.878395,-0.0656368,0.0286348,0.0052467,0.0643996,-0.0146804,0.7293045,0.3033395,0.8700749,0.2084448,0.0619882,0.3239386,0.1090717,0.3762583,0.7298978,0.2326781,0.8686631,0.155606,0.0658256,0.2427377,0.1008877,0.2894338,0.7353216,0.1869273,0.8679401,0.1673228,0.0670353,0.1425205,0.1010707,0.2614628,0.7454743,0.1668523,0.8682364,0.0444816,0.044079,0.1057454,0.0967772,0.1833955,0.7355616,0.1314844,0.8711112,0.0583791,0.054528,0.1331185,0.0926854,0.1589101,0.7296416,0.1134685,0.8719768,0.0294252,0.0463393,0.1039973,0.0871974,0.1437579,0.7283876,0.08897,0.8734331,0.0078154,0.0279673,0.0821519,0.0787756,0.0867685,0.7252044,0.0531819,0.8751126,-0.0286693,0.0374599,0.086439,0.0766332,0.0768701,0.7216441,0.0136133,0.8771725,-0.0508284,0.0255916,0.0814134,0.0695062,0.0355524,0.7293045,-0.0897532,-0.8118593,0.0085795,-0.1011856,-0.0612521,0.2462577,0.1433597,-0.0849306,0.3033395,0.0562599,-0.2759391,-0.1255392,-0.3224342,-0.1330767,-0.4061214,-0.7879536,0.0671449,0.8700749,0.0680119,0.1203359,0.1145949,-0.2506609,-0.1342324,0.0173469,-0.1742991,0.0651097,0.2084448,0.082211,0.2199079,0.0534036,0.2546948,-0.1074194,-0.1184586,0.1139982,0.163863,0.0619882,0.1561831,0.0111133,0.1097051,-0.0095875,-0.2049598,0.0892339,0.4038503,0.0887489,0.3239386,0.0732399,0.260934,0.2460008,-0.1075282,-0.2542321,0.1182978,-0.0052463,0.0786892,0.1090717,0.1416494,0.1913863,-0.2836679,-0.133392,0.3095913,0.0947084,0.3594603,0.1556081,0.3762583,0.1102566,0.0772969,-0.2825538,-0.1779202,-0.8461982,0.0929389,0.9306411,0.0330774
1WIJA,1,61.29142857142857,0.2374512,0.0008051,0.2640021,0.3545425,0.001199,0.3481257,0.3334897,0.0010736,0.332933,0.3112108,0.0010214,0.3166091,0.2911166,0.0008893,0.3022303,0.273087,0.0009351,0.2900929,0.2570762,0.0011181,0.2799557,0.2465433,0.0010657,0.2736115,0.240443,0.0009742,0.2686199,0.2374027,0.0010016,0.2658271,0.3545425,0.0172302,0.1232982,0.0165803,0.001199,0.0066303,0.1234024,0.0060058,0.3481257,0.4992214,0.0243571,0.4749357,0.5214286,0.0,0.4785714,73,0,67,0.7491361,0.0568202,0.9440152,0.1762828,0.0771918,0.2977636,0.0326712,0.0801361,0.7431379,0.2267144,0.941735,0.2960517,0.0793994,0.3801887,0.0483567,0.1850022,0.7451819,0.2024333,0.9417371,0.2981192,0.0767623,0.2939272,0.0443431,0.1458439,0.7721115,0.1780754,0.9415799,0.2846875,0.0765028,0.3087947,0.0421451,0.1497511,0.7599589,0.1505035,0.9417625,0.2527303,0.0685651,0.3227109,0.041421,0.1267738,0.7573553,0.1152686,0.9434626,0.2836782,0.083171,0.3361142,0.0392684,0.1439892,0.755024,0.0883027,0.9437961,0.2332555,0.0793563,0.2477832,0.0350829,0.0926103,0.7540488,0.0975871,0.9436932,0.1876142,0.0729938,0.2418072,0.0332697,0.0813496,0.7517369,0.089537,0.9441167,0.2342113,0.0725967,0.3127272,0.0342391,0.1040948,0.8081394,0.0609272,0.9439347,0.2290718,0.0681663,0.3014728,0.0329338,0.0838638,0.7431379,0.1793185,-0.8439252,-0.3921664,-0.2446689,-0.484674,0.1476373,-0.225865,0.1556441,0.2267144,-0.1566856,-0.3099711,-0.083575,-0.2168807,-0.0260636,-0.2691875,-0.8430636,-0.1568678,0.941735,0.4184161,0.2508204,0.5120153,-0.1727835,0.2156337,-0.3461876,-0.238225,0.4091867,0.2960517,0.1489434,0.3047107,-0.037709,0.1810917,-0.2288485,-0.1033508,0.2482494,0.1827255,0.0793994,0.1902811,-0.0245087,0.1204631,-0.4266578,-0.2145538,0.4968632,0.540643,0.1357707,0.3801887,-0.0563102,0.2542413,0.1590255,-0.0259621,-0.1746919,0.0090504,-0.0376257,-0.0534226,0.0483567,0.0120751,-0.1903615,-0.1845481,0.2094655,0.2585928,0.0832288,0.2133057,0.00128,0.1850022,0.2543307,0.5065605,-0.1843034,0.2014032,-0.8564618,-0.1475576,0.9695442,0.4046572
1WJ2A,1,55.42692307692309,0.3067514,0.0990424,0.0048531,0.3999499,0.2288284,0.0137143,0.3649585,0.2064359,0.0124121,0.3301088,0.182757,0.0100851,0.2978582,0.1535677,0.0084883,0.2741287,0.1323153,0.0074668,0.2600101,0.1136215,0.0065641,0.2652835,0.1010075,0.006437,0.269438,0.095927,0.0059671,0.2880671,0.0969807,0.0055253,0.3999499,0.1230475,0.0431799,0.1258713,0.2288284,0.0154748,0.0391836,0.0182626,0.0137143,0.5684103,0.3648205,0.0705385,0.6282051,0.3589744,0.0128205,49,28,1,0.64124,0.2826246,0.8200747,-0.0164912,-0.0106127,-0.0179,0.1485983,0.2564611,0.6638962,0.2720208,0.8062735,0.0292175,0.0528477,0.2129624,0.1756715,0.369558,0.638354,0.276338,0.8061137,0.1118227,0.0500493,0.2120454,0.1782321,0.3015387,0.6333325,0.2638778,0.8054556,0.053574,0.0322288,0.1421346,0.1724058,0.3227702,0.6295169,0.2398557,0.8068241,0.0914753,0.0283955,0.0876916,0.1702805,0.2699793,0.6499851,0.2379565,0.8077453,0.0464251,0.0113507,0.1451678,0.1657186,0.2684991,0.6749109,0.254915,0.809598,0.0196824,0.009106,0.0998344,0.1648457,0.3421403,0.6829141,0.3019721,0.8122354,0.0378448,-0.0018073,0.0975749,0.1608519,0.3017784,0.623541,0.2916933,0.8124432,-0.0634761,-0.0080046,0.0431289,0.1558763,0.2571785,0.6382396,0.2969029,0.8171634,0.0318606,-0.0005507,0.0900713,0.1542122,0.3168474,0.6638962,-0.4311367,-0.7283158,0.2179413,0.0850058,0.2541266,0.3331439,0.5142324,-0.4060945,0.2720208,0.4736397,-0.1491567,-0.0494826,-0.146816,-0.2115955,-0.3547303,-0.7256866,0.4807012,0.8062735,-0.1432597,-0.0759364,-0.2562139,-0.3613292,-0.4977247,0.1160956,-0.0915763,-0.1541276,0.0292175,0.0517809,0.1244977,0.090977,0.0707025,0.111689,-0.0611741,-0.0701598,0.0610613,0.0528477,0.1055932,0.0612729,0.1155396,0.2589018,-0.1583645,-0.2621485,0.2952746,0.0569603,0.2129624,0.1483617,0.264937,0.3420382,-0.2223988,-0.361639,0.1244243,0.0520552,0.1595955,0.1756715,0.2551582,0.4586019,-0.2970516,-0.4973603,0.1663009,0.1014327,0.2221551,0.2500207,0.369558,-0.0872353,-0.3119346,-0.4081795,-0.5616347,-0.8159081,0.5309944,0.8969086,-0.1917397
1WJVA,1,58.103797468354436,0.334559,0.056925,0.0246013,0.3976237,0.0971225,0.063663,0.3746825,0.0831143,0.0593913,0.3615683,0.0757969,0.055826,0.3450373,0.0722478,0.0487114,0.3364967,0.0713374,0.0430203,0.3251967,0.067136,0.0389715,0.3226718,0.0649537,0.0343026,0.3339558,0.0664397,0.0304613,0.3391473,0.064849,0.0273498,0.3976237,0.1338561,0.0688124,0.1337477,0.0971225,0.0184066,0.0686954,0.0188823,0.063663,0.6041139,0.2467722,0.1494557,0.6582278,0.2278481,0.1139241,52,18,9,0.5495925,0.1543441,0.8610683,0.0269731,-0.0063203,-0.0123639,0.1102479,-0.0379724,0.5378822,0.2517216,0.852881,0.1282681,0.0492287,0.3023754,0.1363845,0.2398072,0.5295382,0.2519881,0.8517697,0.0501266,0.0337914,0.1628302,0.1315783,0.0969513,0.581596,0.2270432,0.8504062,0.1380431,0.0129326,0.0761464,0.1248403,0.1727961,0.5717618,0.200199,0.849457,0.1443402,0.012541,-0.0096297,0.1214583,0.1303923,0.6082395,0.1909811,0.8521413,0.0580511,0.0136933,0.0057062,0.1166993,0.0844573,0.5773859,0.1907098,0.8536593,0.0620743,0.0003734,0.0244687,0.1158881,0.0931393,0.5703505,0.1881396,0.855871,0.1409976,0.0032798,0.1066052,0.1177678,0.1319493,0.5420801,0.1792802,0.858672,0.0780815,-0.006461,0.0941225,0.1153305,0.116701,0.5565569,0.1640995,0.860222,0.0159182,0.0064618,0.057271,0.1140228,0.0081336,0.5378822,-0.283738,-0.6886279,0.0507152,0.0513639,0.0745461,0.2644478,0.287907,-0.2810362,0.2517216,0.3621643,-0.1416692,-0.0617449,-0.1909313,-0.1739492,-0.3122985,-0.6940026,0.3707295,0.852881,-0.0294803,-0.0099267,-0.0690908,-0.3140548,-0.2579533,0.0360695,-0.0970663,-0.0629666,0.1282681,0.0250998,0.0688115,0.0495346,0.1188155,-0.01374,-0.0392477,0.0162225,0.0863275,0.0492287,0.1456183,0.0270337,0.100365,0.1536519,-0.1664805,-0.0650052,0.3329313,0.0840355,0.3023754,0.1021932,0.2627311,0.2668204,-0.1707969,-0.3130215,0.0887597,0.0278518,0.1079587,0.1363845,0.1510952,0.2008712,-0.1698593,-0.2576398,0.1606772,0.0545911,0.2125068,0.1420019,0.2398072,-0.0059004,-0.1060217,-0.3470315,-0.2846646,-0.7457866,0.3946867,0.9222431,-0.0648579
1WPKA,1,57.0041095890411,0.1702481,0.0378833,0.2434495,0.309389,0.0735069,0.3823616,0.2571757,0.0574519,0.3451304,0.2061925,0.0415463,0.3076124,0.179504,0.0316773,0.2856658,0.1628292,0.0266455,0.2670488,0.1461952,0.0235806,0.2481823,0.1422342,0.0278058,0.2382866,0.148171,0.0322163,0.2361163,0.1642395,0.0371737,0.2415434,0.309389,0.0387631,0.0756446,0.0388665,0.0735069,0.0040267,0.0750899,0.0043132,0.3823616,0.4279384,0.115411,0.4576233,0.4726027,0.0958904,0.4315068,69,14,63,0.7420885,0.0096745,0.8946936,0.0845318,0.0493877,0.0954002,0.0579176,0.0384285,0.7298283,0.2970552,0.8966734,0.2137062,0.0742197,0.3491273,0.0805526,0.2874118,0.7218891,0.2259197,0.8971806,0.1988637,0.0805614,0.2597773,0.0748301,0.206912,0.7245896,0.1589453,0.8964588,0.1489772,0.070212,0.1459247,0.0671429,0.1885692,0.7243119,0.1262512,0.8957586,0.0935733,0.0497058,0.1112393,0.0607594,0.1009117,0.7199463,0.0850716,0.8956693,0.0784552,0.0398006,0.1209583,0.0582322,0.0585413,0.7185265,0.0582171,0.8952252,0.0408355,0.0411327,0.1017646,0.0545818,0.0822093,0.7190315,0.0414154,0.8946843,0.068274,0.0395555,0.1124439,0.0545676,0.0499387,0.7232164,0.0148407,0.8943086,0.077904,0.0402488,0.0927133,0.0537681,0.0433537,0.7136448,0.0157349,0.8940449,0.0612244,0.0462773,0.1008566,0.0554864,0.0631262,0.7298283,0.0287061,-0.8196313,-0.1528582,-0.1758651,-0.2608465,0.1737937,-0.014827,0.0009426,0.2970552,-0.0352611,-0.3215458,-0.113518,-0.3173295,-0.0902097,-0.3647331,-0.8049602,-0.0306361,0.8966734,0.2430386,0.1629211,0.2501197,-0.2095443,0.021573,-0.15543,-0.1566048,0.2245837,0.2137062,0.1312286,0.2833959,0.0236848,0.2249994,-0.1440521,-0.1280012,0.166568,0.1995115,0.0742197,0.1857677,0.005365,0.1598777,-0.150194,-0.2196604,0.2407664,0.4717336,0.1151658,0.3491273,0.0217042,0.3394212,0.2036485,-0.0808364,-0.2101931,0.073915,-0.0089651,0.0452597,0.0805526,0.1134669,0.0441876,-0.2350934,0.0185101,0.2520984,0.1012421,0.3009231,0.0890317,0.2874118,0.1626404,0.2265129,-0.2314997,-0.0158834,-0.8552582,-0.0052858,0.9453793,0.2100651
